t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1681431598.639666, 0, -0.002787106, 1.147635e-05, 0.002772506, 179.4608, 0, 0, 0, 191.0, +1.910042E+02, +7.159223E-08
1681431603.309349, 0, -0.002772483, 1.147635e-05, 0.002787228, 179.7641, 0, 0, 0, 192.0, +1.920042E+02, +7.150940E-08
1681431607.9977512, 0, -0.002801729, 2.609297e-05, 0.002787129, 179.4636, 0, 0, 0, 193.0, +1.930037E+02, +7.237759E-08
1681431612.6974747, 0, -0.002816352, -3.140275e-06, 0.002801753, 179.4664, 0, 0, 0, 194.0, +1.940038E+02, +7.259642E-08
1681431617.3860059, 0, -0.002816352, 1.147635e-05, 0.002801731, 179.4692, 0, 0, 0, 195.0, +1.950029E+02, +7.260699E-08
1681431622.0689409, 0, -0.002816352, 2.609297e-05, 0.002816376, 179.7665, 0, 0, 0, 196.0, +1.959996E+02, +7.259855E-08
1681431626.7346401, 0, -0.002830975, 1.147635e-05, 0.002816376, 179.7677, 0, 0, 0, 197.0, +1.969995E+02, +7.308272E-08
1681431631.395424, 0, -0.002845598, -3.140275e-06, 0.002830999, 179.4692, 0, 0, 0, 198.0, +1.979991E+02, +7.437939E-08
1681431636.068396, 0, -0.002830975, 1.147635e-05, 0.002830977, 179.7689, 0, 0, 0, 199.0, +1.989994E+02, +7.406710E-08
1681431640.766012, 0, -0.002860222, 1.147635e-05, 0.002860245, 179.7689, 0, 0, 0, 200.0, +1.999993E+02, +7.494343E-08
1681431645.4341657, 0, -0.002860222, 1.147635e-05, 0.002845718, 179.7689, 0, 0, 0, 201.0, +2.009993E+02, +7.521027E-08
1681431650.106893, 0, -0.002860222, 1.147635e-05, 0.0028456, 179.7689, 0, 0, 0, 202.0, +2.019965E+02, +7.517060E-08
1681431654.7792127, 0, -0.002860222, 1.147635e-05, 0.002874847, 179.7713, 0, 0, 0, 203.0, +2.029980E+02, +7.554116E-08
1681431659.4615753, 0, -0.002874845, 1.147635e-05, 0.002874868, 179.48, 0, 0, 0, 204.0, +2.039994E+02, +7.619845E-08
1681431664.1294475, 0, -0.002874845, -1.77569e-05, 0.002874847, 179.7713, 0, 0, 0, 205.0, +2.050012E+02, +7.630352E-08
1681431668.7901957, 0, -0.002904091, 1.147635e-05, 0.002889491, 179.7713, 0, 0, 0, 206.0, +2.060026E+02, +7.725584E-08
1681431673.4750433, 0, -0.002889468, 1.147635e-05, 0.002889586, 179.7736, 0, 0, 0, 207.0, +2.070040E+02, +7.810153E-08
1681431678.1413436, 0, -0.002918714, 2.609297e-05, 0.002889491, 179.7736, 0, 0, 0, 208.0, +2.080025E+02, +7.770588E-08
1681431682.8006454, 0, -0.002904091, -3.140275e-06, 0.002889491, 179.7736, 0, 0, 0, 209.0, +2.090031E+02, +7.901860E-08
1681431687.4815753, 0, -0.002918714, 1.147635e-05, 0.002918737, 179.7747, 0, 0, 0, 210.0, +2.100047E+02, +7.907818E-08
1681431692.1748312, 0, -0.002889468, 1.147635e-05, 0.002904114, 179.7724, 0, 0, 0, 210.0, +2.100046E+02, +7.851492E-08
1681431696.8546348, 0, -0.002889468, 1.147635e-05, 0.002874868, 179.7713, 0, 0, 0, 209.0, +2.090032E+02, +7.793208E-08
1681431701.520357, 0, -0.002845598, 2.609297e-05, 0.0028456, 179.7677, 0, 0, 0, 208.0, +2.080022E+02, +7.730467E-08
1681431706.2061768, 0, -0.002816352, 2.609297e-05, 0.002801753, 179.4692, 0, 0, 0, 207.0, +2.070043E+02, +7.587471E-08
1681431710.88935, 0, -0.002787106, 1.147635e-05, 0.002787129, 179.7641, 0, 0, 0, 206.0, +2.060026E+02, +7.523420E-08
1681431715.582078, 0, -0.002757859, 2.609297e-05, 0.002757883, 179.7628, 0, 0, 0, 205.0, +2.050010E+02, +7.465777E-08
1681431720.3045967, 0, -0.002757859, 1.147635e-05, 0.002757883, 179.7603, 0, 0, 0, 204.0, +2.039995E+02, +7.353305E-08
1681431725.030682, 0, -0.00271399, -3.140275e-06, 0.002728637, 179.4521, 0, 0, 0, 203.0, +2.029978E+02, +7.301200E-08
1681431729.712852, 0, -0.00271399, 1.147635e-05, 0.002699369, 179.4462, 0, 0, 0, 202.0, +2.019964E+02, +7.171117E-08
1681431734.43071, 0, -0.00267012, 1.147635e-05, 0.002670248, 179.7537, 0, 0, 0, 201.0, +2.009991E+02, +7.057064E-08
1681431739.120945, 0, -0.002626251, 1.147635e-05, 0.002670145, 179.7524, 0, 0, 0, 200.0, +1.999989E+02, +7.070445E-08
1681431743.8300776, 0, -0.002626251, 1.147635e-05, 0.002640876, 179.4339, 0, 0, 0, 199.0, +1.989991E+02, +6.909857E-08
1681431748.5354893, 0, -0.002611628, -3.140275e-06, 0.00259703, 179.7468, 0, 0, 0, 198.0, +1.979993E+02, +6.836381E-08
1681431753.2445562, 0, -0.002582381, -3.140275e-06, 0.002611653, 179.7454, 0, 0, 0, 197.0, +1.969995E+02, +6.796391E-08
1681431757.9159014, 0, -0.002553135, 1.147635e-05, 0.002567784, 179.7454, 0, 0, 0, 196.0, +1.959993E+02, +6.728273E-08
1681431762.6285388, 0, -0.002538512, 1.147635e-05, 0.002509292, 179.7424, 0, 0, 0, 195.0, +1.950030E+02, +6.622385E-08
1681431767.3168058, 0, -0.002509266, -3.140275e-06, 0.002523891, 180.0709, 0, 0, 0, 194.0, +1.940036E+02, +6.639210E-08
1681431771.997139, 0, -0.002509266, 2.609297e-05, 0.002509401, 179.0705, 0, 0, 0, 193.0, +1.930039E+02, +6.473784E-08
1681431776.6582944, 0, -0.002494643, 1.147635e-05, 0.002480046, 179.7364, 0, 0, 0, 192.0, +1.920039E+02, +6.490394E-08
1681431781.3467338, 0, -0.002480019, 1.147635e-05, 0.002480157, 179.7348, 0, 0, 0, 191.0, +1.910041E+02, +6.400993E-08
1681431786.0455754, 0, -0.002450773, -3.140275e-06, 0.002450775, 179.7317, 0, 0, 0, 190.0, +1.900041E+02, +6.293677E-08
1681431790.7401876, 0, -0.002450773, 1.147635e-05, 0.002450775, 179.7317, 0, 0, 0, 189.0, +1.890075E+02, +6.271772E-08
1681431795.4263356, 0, -0.002450773, 2.609297e-05, 0.002436214, 179.7301, 0, 0, 0, 188.0, +1.880074E+02, +6.128170E-08
1681431800.1216846, 0, -0.00243615, 1.147635e-05, 0.002421554, 179.7301, 0, 0, 0, 187.0, +1.870059E+02, +6.153263E-08
1681431804.810695, 0, -0.00243615, -3.140275e-06, 0.00243629, 180.0743, 0, 0, 0, 186.0, +1.860046E+02, +6.075843E-08
1681431809.4986873, 0, -0.002406904, 1.147635e-05, 0.002421554, 180.0748, 0, 0, 0, 185.0, +1.850030E+02, +5.976860E-08
1681431814.1875432, 0, -0.002421527, 2.609297e-05, 0.002406931, 179.7268, 0, 0, 0, 184.0, +1.840016E+02, +5.932019E-08
1681431818.8776922, 0, -0.002421527, 1.147635e-05, 0.002392282, 180.0748, 0, 0, 0, 183.0, +1.830035E+02, +5.867529E-08
1681431823.547007, 0, -0.00239228, -3.140275e-06, 0.002406931, 179.7251, 0, 0, 0, 182.0, +1.820023E+02, +5.812504E-08
1681431828.2425747, 0, -0.002406904, -3.140275e-06, 0.002392282, 179.7268, 0, 0, 0, 181.0, +1.810014E+02, +5.744834E-08
1681431832.9544265, 0, -0.002377657, 1.147635e-05, 0.002392282, 180.0752, 0, 0, 0, 180.0, +1.800001E+02, +5.630290E-08
1681431837.6432235, 0, -0.00239228, 1.147635e-05, 0.002392423, 179.3712, 0, 0, 0, 179.0, +1.789987E+02, +5.549050E-08
1681431842.3423371, 0, -0.00239228, -3.140275e-06, 0.002392282, 180.0752, 0, 0, 0, 178.0, +1.779972E+02, +5.563863E-08
1681431847.0533178, 0, -0.002377657, -3.140275e-06, 0.002377685, 179.7234, 0, 0, 0, 177.0, +1.769991E+02, +5.424776E-08
1681431851.7670789, 0, -0.002377657, -3.140275e-06, 0.002377659, 179.7234, 0, 0, 0, 176.0, +1.759977E+02, +5.365646E-08
1681431856.4867477, 0, -0.00239228, -3.140275e-06, 0.002392308, 179.7251, 0, 0, 0, 175.0, +1.749964E+02, +5.314612E-08
1681431861.2018774, 0, -0.002377657, -3.140275e-06, 0.002377685, 179.7234, 0, 0, 0, 174.0, +1.739958E+02, +5.315488E-08
1681431865.9085898, 0, -0.002377657, 1.147635e-05, 0.002377659, 179.7234, 0, 0, 0, 173.0, +1.729958E+02, +5.271274E-08
1681431870.6083462, 0, -0.002377657, 1.147635e-05, 0.002377685, 180.0762, 0, 0, 0, 172.0, +1.719963E+02, +5.164444E-08
1681431875.2999446, 0, -0.002377657, -1.77569e-05, 0.002348439, 180.0766, 0, 0, 0, 171.0, +1.709998E+02, +5.153737E-08
1681431880.032757, 0, -0.002377657, -3.140275e-06, 0.002377659, 180.0757, 0, 0, 0, 170.0, +1.700002E+02, +5.073938E-08
1681431884.736543, 0, -0.002377657, -3.140275e-06, 0.002363062, 180.0757, 0, 0, 0, 169.0, +1.690003E+02, +5.034959E-08
1681431889.41668, 0, -0.002377657, 1.147635e-05, 0.002363036, 179.7234, 0, 0, 0, 168.0, +1.680008E+02, +4.901974E-08
1681431894.09316, 0, -0.002377657, -3.140275e-06, 0.002377659, 179.7251, 0, 0, 0, 167.0, +1.670018E+02, +4.854419E-08
1681431898.816632, 0, -0.002377657, 1.147635e-05, 0.002377685, 179.7251, 0, 0, 0, 166.0, +1.660020E+02, +4.849441E-08
1681431903.5266836, 0, -0.002377657, 1.147635e-05, 0.002348413, 180.0757, 0, 0, 0, 165.0, +1.650058E+02, +4.781418E-08
1681431908.260112, 0, -0.00239228, -3.140275e-06, 0.002377685, 179.7251, 0, 0, 0, 164.0, +1.640058E+02, +4.711315E-08
1681431912.9766078, 0, -0.002363034, 1.147635e-05, 0.002363036, 180.0757, 0, 0, 0, 163.0, +1.630063E+02, +4.634863E-08
1681431917.6946223, 0, -0.002377657, 1.147635e-05, 0.002363036, 179.7234, 0, 0, 0, 162.0, +1.620066E+02, +4.593478E-08
1681431922.4181268, 0, -0.002377657, 1.147635e-05, 0.002363062, 179.7234, 0, 0, 0, 161.0, +1.610065E+02, +4.549248E-08
1681431927.1521518, 0, -0.002377657, 2.609297e-05, 0.002377685, 179.7217, 0, 0, 0, 160.0, +1.600084E+02, +4.515290E-08
1681431931.8711522, 0, -0.002363034, 1.147635e-05, 0.002377685, 179.7217, 0, 0, 0, 159.0, +1.590073E+02, +4.458153E-08
1681431936.5901732, 0, -0.002363034, 1.147635e-05, 0.002377659, 180.4306, 0, 0, 0, 158.0, +1.580059E+02, +4.431295E-08
1681431941.3214252, 0, -0.002377657, 1.147635e-05, 0.002377685, 180.0752, 0, 0, 0, 157.0, +1.570046E+02, +4.320187E-08
1681431946.0448797, 0, -0.002377657, 1.147635e-05, 0.002363062, 180.0757, 0, 0, 0, 156.0, +1.560034E+02, +4.262027E-08
1681431950.737819, 0, -0.002377657, 2.609297e-05, 0.002377685, 179.3712, 0, 0, 0, 155.0, +1.550022E+02, +4.279002E-08
1681431955.4631581, 0, -0.002377657, -3.140275e-06, 0.002377659, 180.0757, 0, 0, 0, 154.0, +1.540049E+02, +4.238360E-08
1681431960.1911635, 0, -0.002377657, -3.140275e-06, 0.002377723, 180.4332, 0, 0, 0, 153.0, +1.530038E+02, +4.134887E-08
1681431964.9369183, 0, -0.002377657, 1.147635e-05, 0.002392308, 179.7217, 0, 0, 0, 152.0, +1.520022E+02, +4.136566E-08
1681431969.6517324, 0, -0.002377657, -3.140275e-06, 0.002363036, 180.0757, 0, 0, 0, 151.0, +1.510013E+02, +4.002692E-08
1681431974.3812857, 0, -0.002377657, 1.147635e-05, 0.0023778, 179.7234, 0, 0, 0, 150.0, +1.500001E+02, +3.991946E-08
1681431979.0914092, 0, -0.00239228, -3.140275e-06, 0.002363101, 179.7217, 0, 0, 0, 149.0, +1.489990E+02, +3.913522E-08
1681431983.8197412, 0, -0.002377657, 1.147635e-05, 0.002377659, 179.7234, 0, 0, 0, 148.0, +1.480005E+02, +3.918080E-08
1681431988.5274804, 0, -0.002377657, 1.147635e-05, 0.002377659, 179.7234, 0, 0, 0, 147.0, +1.470004E+02, +3.807550E-08
1681431993.2422698, 0, -0.002363034, 1.147635e-05, 0.002377685, 180.0757, 0, 0, 0, 146.0, +1.460007E+02, +3.768135E-08
1681431997.966859, 0, -0.002377657, -3.140275e-06, 0.002392282, 180.0757, 0, 0, 0, 145.0, +1.450011E+02, +3.740580E-08
1681432002.682423, 0, -0.002377657, 2.609297e-05, 0.002377723, 180.0757, 0, 0, 0, 144.0, +1.440013E+02, +3.676875E-08
1681432007.42724, 0, -0.002363034, -3.140275e-06, 0.002377685, 179.7217, 0, 0, 0, 143.0, +1.430015E+02, +3.669221E-08
1681432012.1677358, 0, -0.002377657, 1.147635e-05, 0.002363036, 180.0757, 0, 0, 0, 142.0, +1.420050E+02, +3.600726E-08
1681432016.8944187, 0, -0.002377657, 1.147635e-05, 0.002377685, 179.7234, 0, 0, 0, 141.0, +1.410051E+02, +3.594352E-08
1681432021.6001508, 0, -0.002363034, -3.140275e-06, 0.002363101, 179.7234, 0, 0, 0, 140.0, +1.400063E+02, +3.497772E-08
1681432026.3408792, 0, -0.002348411, -3.140275e-06, 0.002363062, 180.4253, 0, 0, 0, 139.0, +1.390066E+02, +3.504660E-08
1681432031.0786374, 0, -0.00239228, -3.140275e-06, 0.002377659, 179.7234, 0, 0, 0, 138.0, +1.380071E+02, +3.399025E-08
1681432035.7999122, 0, -0.002377657, -3.140275e-06, 0.002363062, 179.7234, 0, 0, 0, 137.0, +1.370069E+02, +3.377346E-08
1681432040.5278707, 0, -0.002377657, 1.147635e-05, 0.002363062, 179.7217, 0, 0, 0, 136.0, +1.360105E+02, +3.344041E-08
1681432045.2364047, 0, -0.002363034, -3.140275e-06, 0.002348556, 180.0757, 0, 0, 0, 135.0, +1.350108E+02, +3.272309E-08
1681432049.9624135, 0, -0.002377657, 1.147635e-05, 0.002363036, 180.4279, 0, 0, 0, 134.0, +1.340105E+02, +3.276504E-08
1681432054.678675, 0, -0.002363034, 1.147635e-05, 0.002377659, 180.4306, 0, 0, 0, 133.0, +1.330095E+02, +3.210969E-08
1681432059.4082139, 0, -0.002363034, 2.609297e-05, 0.002363062, 179.72, 0, 0, 0, 132.0, +1.320080E+02, +3.167119E-08
1681432064.114866, 0, -0.00239228, 1.147635e-05, 0.002363178, 180.0762, 0, 0, 0, 131.0, +1.310067E+02, +3.107873E-08
1681432068.8258855, 0, -0.002377657, 1.147635e-05, 0.002363036, 179.72, 0, 0, 0, 130.0, +1.300087E+02, +3.116048E-08
1681432073.534864, 0, -0.002348411, -3.140275e-06, 0.002363062, 180.0762, 0, 0, 0, 129.0, +1.290072E+02, +3.085506E-08
1681432078.2562134, 0, -0.002348411, -3.140275e-06, 0.002363036, 180.0762, 0, 0, 0, 128.0, +1.280060E+02, +3.002773E-08
1681432082.9847808, 0, -0.002377657, -3.140275e-06, 0.002363062, 180.0762, 0, 0, 0, 127.0, +1.270052E+02, +3.004240E-08
1681432087.7248216, 0, -0.002363034, -3.140275e-06, 0.00233379, 179.7217, 0, 0, 0, 126.0, +1.260039E+02, +2.891860E-08
1681432092.4541178, 0, -0.002363034, -3.140275e-06, 0.002348556, 180.0762, 0, 0, 0, 125.0, +1.250025E+02, +2.848757E-08
1681432097.1466637, 0, -0.002363034, 1.147635e-05, 0.002363062, 180.0766, 0, 0, 0, 124.0, +1.240043E+02, +2.851288E-08
1681432101.8375103, 0, -0.002348411, -3.140275e-06, 0.002348439, 180.0757, 0, 0, 0, 123.0, +1.230027E+02, +2.841196E-08
1681432106.5338624, 0, -0.002363034, 1.147635e-05, 0.002348413, 180.0762, 0, 0, 0, 122.0, +1.220016E+02, +2.722577E-08
1681432111.215622, 0, -0.002348411, -3.140275e-06, 0.002363062, 179.7234, 0, 0, 0, 121.0, +1.209999E+02, +2.735542E-08
1681432115.965481, 0, -0.002348411, 1.147635e-05, 0.002363036, 179.3673, 0, 0, 0, 120.0, +1.199997E+02, +2.650926E-08
1681432120.6824262, 0, -0.002363034, 1.147635e-05, 0.002348439, 179.7217, 0, 0, 0, 119.0, +1.190000E+02, +2.619450E-08
1681432125.4144802, 0, -0.002348411, -3.140275e-06, 0.00233379, 179.3634, 0, 0, 0, 118.0, +1.180034E+02, +2.617505E-08
1681432130.1328223, 0, -0.002348411, 1.147635e-05, 0.002363036, 180.0762, 0, 0, 0, 117.0, +1.170034E+02, +2.553012E-08
1681432134.833325, 0, -0.002363034, 1.147635e-05, 0.002348439, 180.0766, 0, 0, 0, 116.0, +1.160038E+02, +2.522715E-08
1681432139.573949, 0, -0.002363034, 1.147635e-05, 0.002363178, 180.0762, 0, 0, 0, 115.0, +1.150040E+02, +2.500245E-08
1681432144.3138893, 0, -0.002348411, -3.140275e-06, 0.002348413, 179.7217, 0, 0, 0, 114.0, +1.140041E+02, +2.447987E-08
1681432149.0234149, 0, -0.002348411, -3.140275e-06, 0.002348413, 179.3673, 0, 0, 0, 113.0, +1.130050E+02, +2.437065E-08
1681432153.714414, 0, -0.002348411, 1.147635e-05, 0.002333816, 179.72, 0, 0, 0, 112.0, +1.120088E+02, +2.338895E-08
1681432158.4408996, 0, -0.002363034, -3.140275e-06, 0.00233379, 179.7182, 0, 0, 0, 111.0, +1.110090E+02, +2.352173E-08
1681432163.158217, 0, -0.002333788, -3.140275e-06, 0.002348413, 179.72, 0, 0, 0, 110.0, +1.100088E+02, +2.312089E-08
1681432167.8889828, 0, -0.002348411, 1.147635e-05, 0.002348413, 180.436, 0, 0, 0, 109.0, +1.090091E+02, +2.236319E-08
1681432172.6220963, 0, -0.002363034, -3.140275e-06, 0.002348413, 180.0766, 0, 0, 0, 108.0, +1.080093E+02, +2.205558E-08
1681432177.3340979, 0, -0.002348411, 1.147635e-05, 0.002348439, 180.0766, 0, 0, 0, 107.0, +1.070089E+02, +2.179047E-08
1681432182.0634153, 0, -0.002348411, 1.147635e-05, 0.002334143, 179.72, 0, 0, 0, 106.0, +1.060108E+02, +2.146537E-08
1681432186.802617, 0, -0.002319165, -3.140275e-06, 0.002363036, 179.72, 0, 0, 0, 105.0, +1.050094E+02, +2.107406E-08
1681432191.524274, 0, -0.002348411, -3.140275e-06, 0.002348413, 180.0766, 0, 0, 0, 104.0, +1.040080E+02, +2.071374E-08
1681432196.2598479, 0, -0.002348411, -3.140275e-06, 0.002348439, 180.0771, 0, 0, 0, 103.0, +1.030063E+02, +2.062034E-08
1681432200.986116, 0, -0.002333788, 2.609297e-05, 0.002333816, 179.72, 0, 0, 0, 102.0, +1.020047E+02, +2.061608E-08
1681432205.6921403, 0, -0.002333788, 1.147635e-05, 0.00233379, 179.72, 0, 0, 0, 101.0, +1.010036E+02, +2.030696E-08
1681432210.4042804, 0, -0.002333788, 1.147635e-05, 0.00233379, 180.0771, 0, 0, 0, 100.0, +1.000063E+02, +1.911350E-08
1681432215.1144307, 0, -0.002348411, -3.140275e-06, 0.002333816, 180.0776, 0, 0, 0, 99.0, +9.900440E+01, +1.961161E-08
1681432219.8418891, 0, -0.002333788, 1.147635e-05, 0.002348439, 180.0766, 0, 0, 0, 98.0, +9.800323E+01, +1.850731E-08
1681432224.5626304, 0, -0.002319165, 1.147635e-05, 0.00233379, 179.7182, 0, 0, 0, 97.0, +9.700129E+01, +1.882052E-08
1681432229.2490144, 0, -0.002333788, -3.140275e-06, 0.002348556, 179.3594, 0, 0, 0, 96.0, +9.600012E+01, +1.860490E-08
1681432233.9561334, 0, -0.002319165, -3.140275e-06, 0.002333855, 180.0771, 0, 0, 0, 95.0, +9.499863E+01, +1.811806E-08
1681432238.6738207, 0, -0.002333788, -3.140275e-06, 0.002319311, 179.72, 0, 0, 0, 94.0, +9.400043E+01, +1.790431E-08
1681432243.3959107, 0, -0.002333788, 2.609297e-05, 0.002333816, 179.7182, 0, 0, 0, 93.0, +9.300004E+01, +1.690314E-08
1681432248.1208396, 0, -0.002333788, -3.140275e-06, 0.002319167, 180.0781, 0, 0, 0, 92.0, +9.200021E+01, +1.652283E-08
1681432252.8386018, 0, -0.002304541, -3.140275e-06, 0.002319193, 180.0776, 0, 0, 0, 91.0, +9.100047E+01, +1.624469E-08
1681432257.566714, 0, -0.002319165, 1.147635e-05, 0.002319193, 179.7164, 0, 0, 0, 90.0, +9.000028E+01, +1.591198E-08
1681432262.2871232, 0, -0.002333788, -3.140275e-06, 0.00233379, 179.7182, 0, 0, 0, 89.0, +8.900047E+01, +1.554834E-08
1681432266.9944203, 0, -0.002319165, 1.147635e-05, 0.002333816, 179.7182, 0, 0, 0, 88.0, +8.800389E+01, +1.543156E-08
1681432271.7027562, 0, -0.002319165, 1.147635e-05, 0.00233379, 179.7182, 0, 0, 0, 87.0, +8.700377E+01, +1.575568E-08
1681432276.4182124, 0, -0.002319165, -3.140275e-06, 0.002333816, 179.7164, 0, 0, 0, 86.0, +8.600472E+01, +1.529443E-08
1681432281.1548529, 0, -0.002333788, -1.77569e-05, 0.00233379, 179.7182, 0, 0, 0, 85.0, +8.500512E+01, +1.451572E-08
1681432285.877808, 0, -0.002319165, 1.147635e-05, 0.002319193, 179.7164, 0, 0, 0, 84.0, +8.400515E+01, +1.442550E-08
1681432290.6100893, 0, -0.002333788, 1.147635e-05, 0.00233379, 179.7164, 0, 0, 0, 83.0, +8.300507E+01, +1.380254E-08
1681432295.3258834, 0, -0.002319165, 1.147635e-05, 0.002319193, 180.0781, 0, 0, 0, 82.0, +8.200830E+01, +1.417301E-08
1681432300.068869, 0, -0.002304541, -3.140275e-06, 0.00230457, 179.3513, 0, 0, 0, 81.0, +8.100859E+01, +1.324062E-08
1681432304.8072493, 0, -0.002319165, 1.147635e-05, 0.002319193, 180.0771, 0, 0, 0, 80.0, +8.000827E+01, +1.307160E-08
1681432309.52473, 0, -0.002319165, 2.609297e-05, 0.00230457, 179.7164, 0, 0, 0, 79.0, +7.900707E+01, +1.272006E-08
1681432314.249134, 0, -0.002304541, 1.147635e-05, 0.00233379, 179.7164, 0, 0, 0, 78.0, +7.800547E+01, +1.314390E-08
1681432318.953467, 0, -0.002289918, 1.147635e-05, 0.002319193, 179.7164, 0, 0, 0, 77.0, +7.700398E+01, +1.282805E-08
1681432323.6701005, 0, -0.002333788, -1.77569e-05, 0.002304544, 179.7147, 0, 0, 0, 76.0, +7.600594E+01, +1.266266E-08
1681432328.3735309, 0, -0.002319165, -3.140275e-06, 0.002319311, 179.7128, 0, 0, 0, 75.0, +7.500481E+01, +1.164737E-08
1681432333.0860624, 0, -0.002319165, 1.147635e-05, 0.002319311, 179.3554, 0, 0, 0, 74.0, +7.400336E+01, +1.177106E-08
1681432337.8028655, 0, -0.002319165, -3.140275e-06, 0.002319167, 179.3554, 0, 0, 0, 73.0, +7.300269E+01, +1.116325E-08
1681432342.5021687, 0, -0.002304541, 1.147635e-05, 0.00230457, 179.7147, 0, 0, 0, 72.0, +7.200124E+01, +1.152489E-08
1681432347.2288735, 0, -0.002304541, -3.140275e-06, 0.002319167, 179.7147, 0, 0, 0, 71.0, +7.100015E+01, +1.050490E-08
1681432351.9396708, 0, -0.002304541, 1.147635e-05, 0.00230457, 179.3513, 0, 0, 0, 70.0, +7.000195E+01, +1.024101E-08
1681432356.6418092, 0, -0.002304541, -3.140275e-06, 0.002304544, 180.0781, 0, 0, 0, 69.0, +6.900066E+01, +1.025469E-08
1681432361.3725507, 0, -0.002289918, -1.77569e-05, 0.002319193, 179.7164, 0, 0, 0, 68.0, +6.799924E+01, +9.716857E-09
1681432366.0967233, 0, -0.002319165, 1.147635e-05, 0.002304544, 180.0781, 0, 0, 0, 67.0, +6.699759E+01, +9.807475E-09
1681432370.8075616, 0, -0.002304541, 2.609297e-05, 0.002304544, 180.0781, 0, 0, 0, 66.0, +6.599744E+01, +9.762750E-09
1681432375.5065691, 0, -0.002304541, 1.147635e-05, 0.002304689, 180.0781, 0, 0, 0, 65.0, +6.499748E+01, +9.764415E-09
1681432380.2055974, 0, -0.002289918, 1.147635e-05, 0.002319193, 180.0786, 0, 0, 0, 64.0, +6.400117E+01, +9.241067E-09
1681432384.9409194, 0, -0.002304541, 1.147635e-05, 0.002289947, 179.7147, 0, 0, 0, 63.0, +6.300132E+01, +8.545719E-09
1681432389.6701522, 0, -0.002304541, -3.140275e-06, 0.00230457, 179.7128, 0, 0, 0, 62.0, +6.200127E+01, +8.601300E-09
1681432394.3832881, 0, -0.002289918, 1.147635e-05, 0.00230457, 180.0786, 0, 0, 0, 61.0, +6.100138E+01, +8.038976E-09
1681432399.1287026, 0, -0.002275295, -3.140275e-06, 0.00230457, 180.0781, 0, 0, 0, 60.0, +6.000143E+01, +8.466046E-09
1681432403.8598075, 0, -0.002289918, 1.147635e-05, 0.002289947, 180.0786, 0, 0, 0, 59.0, +5.900240E+01, +8.083096E-09
1681432408.5755382, 0, -0.002304541, 1.147635e-05, 0.00230457, 180.0786, 0, 0, 0, 58.0, +5.800617E+01, +7.496856E-09
1681432413.30289, 0, -0.002304541, -3.140275e-06, 0.002275324, 179.711, 0, 0, 0, 57.0, +5.700600E+01, +7.462673E-09
1681432418.0220215, 0, -0.002304541, 1.147635e-05, 0.002289947, 180.0786, 0, 0, 0, 56.0, +5.600615E+01, +6.994759E-09
1681432422.7444963, 0, -0.002304541, -3.140275e-06, 0.002289947, 179.7128, 0, 0, 0, 55.0, +5.500637E+01, +6.793669E-09
1681432427.4685676, 0, -0.002289918, -3.140275e-06, 0.002289947, 179.7128, 0, 0, 0, 54.0, +5.400648E+01, +6.475302E-09
1681432432.1959662, 0, -0.002289918, -3.140275e-06, 0.002289947, 180.0781, 0, 0, 0, 53.0, +5.300570E+01, +7.012983E-09
1681432436.902884, 0, -0.002289918, -3.140275e-06, 0.002289947, 179.7147, 0, 0, 0, 52.0, +5.200785E+01, +6.650441E-09
1681432441.5790925, 0, -0.002275295, 1.147635e-05, 0.00228992, 179.711, 0, 0, 0, 51.0, +5.100653E+01, +5.875718E-09
1681432446.2884445, 0, -0.002275295, 1.147635e-05, 0.00228992, 180.0786, 0, 0, 0, 50.0, +5.000495E+01, +6.484637E-09
1681432450.9807146, 0, -0.002289918, -3.140275e-06, 0.002275297, 180.0786, 0, 0, 0, 49.0, +4.900370E+01, +5.790649E-09
1681432455.6975753, 0, -0.002289918, -3.140275e-06, 0.002289947, 179.7128, 0, 0, 0, 48.0, +4.800223E+01, +5.913779E-09
1681432460.4158914, 0, -0.002289918, -3.140275e-06, 0.00228992, 180.0786, 0, 0, 0, 47.0, +4.700120E+01, +5.075902E-09
1681432465.1358268, 0, -0.002289918, 1.147635e-05, 0.002275297, 179.7128, 0, 0, 0, 46.0, +4.600381E+01, +4.866485E-09
1681432469.862421, 0, -0.002275295, -3.140275e-06, 0.002275324, 180.0791, 0, 0, 0, 45.0, +4.500237E+01, +5.010471E-09
1681432474.5874944, 0, -0.002275295, -3.140275e-06, 0.00228992, 179.711, 0, 0, 0, 44.0, +4.400119E+01, +4.655550E-09
1681432479.316194, 0, -0.002275295, -3.140275e-06, 0.002275324, 180.0786, 0, 0, 0, 43.0, +4.299966E+01, +4.980281E-09
1681432484.039764, 0, -0.002275295, 1.147635e-05, 0.002275445, 179.7128, 0, 0, 0, 42.0, +4.199835E+01, +4.685386E-09
1681432488.7234657, 0, -0.002275295, 1.147635e-05, 0.002275297, 180.0791, 0, 0, 0, 41.0, +4.099702E+01, +4.084695E-09
1681432493.4423642, 0, -0.002289918, 1.147635e-05, 0.00228992, 179.711, 0, 0, 0, 40.0, +3.999891E+01, +4.179661E-09
1681432498.1689086, 0, -0.002275295, -3.140275e-06, 0.002275297, 179.711, 0, 0, 0, 39.0, +3.899852E+01, +4.308351E-09
